45,76.32168761236873,0,5
46,81.00617260431454,0,11
47,82.29823813423954,0,13
48,82.76472678623425,0,13
49,76.53757247260981,0,7
50,73.92563831310488,0,4
53,73.92563831310488,0,4
54,86.33075929238663,0,18
55,98.43271813782245,0,32
56,116.05602095539895,0,50
57,129.1200991325518,0,64
58,143.8401890988746,0,79
59,151.83214415926557,0,87
60,158.61904047118682,0,94
61,162.50538452617502,0,98
62,163.47782724271815,0,99
63,164.7604321431575,0,101
64,171.04970037974343,0,107
65,172.19175357722565,0,109
66,172.00290695217916,0,109
67,175.13708916160505,0,112
68,168.2676439485619,0,105
69,158.26875876179733,0,95
70,145.13442045221387,0,82
71,132.21951444472938,0,69
72,126.38433447227548,0,62
73,118.1397477566293,0,54
74,109.11003620199197,0,44
75,102.31813133555558,0,35
76,91.706052144883,0,23
77,84.72307831990054,0,13
145,238.89118861942146,0,177
146,225.88713996153035,0,165
147,228.87551201471948,0,168
148,228.06358762415363,0,167
149,227.16733920174352,0,166
150,226.1725005388586,0,165
151,229.2596780945136,0,168
152,217.22108553268947,0,156
153,201.3181561608391,0,140
154,181.72781845386248,0,120
155,162.92943257741985,0,101
156,144.183910336764,0,82
157,124.73972903610141,0,62
158,103.32473082471591,0,40
159,84.11896337925236,0,20
160,65.92419889539804,0,1
170,68.4470598345904,0,2
171,70.26378868236469,0,4
193,69.83552104767315,0,1
194,74.70609078247904,0,6
195,80.52949770115296,0,13
196,86.92525524840292,0,20
197,95.2732911156112,0,29
198,104.67568963231147,0,39
199,117.32433677630571,0,51
200,134.40610105199838,0,68
201,148.36778626103444,0,82
202,154.80633061990713,0,89
203,163.48700254148645,0,98
204,169.5464538113375,0,105
205,171.40595088852663,0,108
206,169.24833824885843,0,106
207,164.75436261295178,0,102
208,155.54099138169335,0,93
209,149.64290828502365,0,87
210,137.6735268670052,0,75
211,127.47548783981962,0,65
212,122.78436382536663,0,60
213,110.85576214162258,0,48
214,99.92497185388645,0,37
215,89.56003573022959,0,26
216,77.1621668954417,0,13
217,65.55150646628954,0,1
257,79.20227269466452,0,12
258,97.14422267947796,0,31
259,120.8056290079233,0,55
260,141.6827441857335,0,75
261,166.20770138594662,0,100
262,184.81612483763422,0,119
263,192.09372712298546,0,126
264,191.60375779195982,0,126
265,186.03763060198332,0,121
266,183.96738841436002,0,120
267,180.34688796871433,0,118
