1,66.84309986827361,12,12
2,66.84309986827361,12,12
3,67.62396025078685,13,12
4,67.62396025078685,13,12
5,66.40030120413611,13,10
6,67.00746227100382,13,11
7,67.00746227100382,13,11
8,66.84309986827361,12,12
9,67.00746227100382,13,11
10,66.21933252457322,12,11
11,65.80273550544841,13,9
12,65.0,12,9
13,63.60031446463138,11,8
14,63.60031446463138,11,8
15,64.81512169239521,11,10
16,62.80127387243033,10,8
17,62.80127387243033,10,8
18,63.8200595424354,12,7
19,61.29437168288782,11,4
20,58.180752831155424,0,0
21,56.859475903318,0,0
22,57.245087125446844,0,0
23,57.0087712549569,0,0
24,58.463663928973865,0,0
25,61.18823416311342,0,0
26,62.80127387243033,0,0
27,66.37017402418047,0,0
28,69.18092222571191,0,0
29,73.10950690573696,0,0
30,76.05918747922567,0,0
31,81.02468759581859,0,0
32,85.00588214941364,0,0
33,90.00555538409837,0,0
34,94.04786015641186,0,0
35,97.04638066409278,0,0
36,99.04544411531506,0,0
37,99.00505037623081,0,0
38,96.00520819205592,0,0
39,92.13576938409967,0,0
40,86.28441342444185,0,0
41,78.63841300535,0,0
42,69.05070600652827,0,0
43,57.723478758647246,0,0
44,50.92150822589606,0,0
71,35.014282800023196,0,5
72,43.01162633521314,0,13
73,53.03772242470448,0,23
74,61.07372593840988,0,31
75,69.06518659932803,0,39
76,78.16009211867653,0,48
77,84.09518416651456,0,54
78,88.05112151472007,0,58
79,94.13288479590966,0,64
80,98.12746812182611,0,68
81,102.04410811016969,0,72
82,106.04244433244644,0,76
83,108.04165863221463,0,78
84,107.00467279516349,0,77
85,108.00462953040486,0,78
86,109.00458705944443,0,79
87,105.0,0,75
88,97.02061636580135,0,67
89,88.0056816347672,0,58
90,79.0,0,49
91,71.00704190430693,0,41
92,62.0,0,32
93,54.00925846556311,0,24
94,45.0111097397076,0,15
95,37.013511046643494,0,7
102,32.7566787083184,0,2
103,31.78049716414141,0,1
104,31.78049716414141,0,1
105,32.984845004941285,0,2
106,33.24154027718932,0,2
141,41.182520563948,0,6
142,55.154328932550705,0,21
143,71.47027354082255,0,38
144,90.52071586106685,0,57
145,109.89540481748998,0,76
146,121.56479753612885,0,87
147,129.1200991325518,0,94
148,130.080744155313,0,95
149,136.12494260788506,0,101
150,143.68020044529447,0,108
151,147.80054127099805,1,112
152,150.37286989347513,0,116
153,147.70917371646217,0,113
154,152.55490814785344,0,118
155,157.4102919125684,0,123
156,150.136604464068,0,116
157,150.37286989347513,0,116
158,153.16984037335808,0,120
159,146.53668482670133,0,113
160,136.34148304899725,0,103
161,117.881296226331,0,84
162,102.1420579389313,0,67
163,88.02272433866155,0,52
164,75.23961722390672,0,39
165,59.16924876994806,0,21
166,53.25410782277739,0,14
167,49.51767361255979,0,6
168,45.27692569068709,0,3
192,45.221676218380054,0,7
193,66.12866246946176,0,32
194,91.21403400793103,0,58
195,115.95257651298655,0,83
196,129.43724348115578,0,97
197,133.3641631023867,0,101
198,132.38202294873727,0,100
199,124.1491039033307,0,92
200,118.06777714516353,0,86
201,114.1402645870422,0,82
202,107.07940978544848,0,75
