1,119.85407794480753,0,87
2,119.85407794480753,0,87
3,115.73245007343446,0,83
4,114.23659658795863,0,81
5,114.75626344561765,0,82
6,109.88175462741756,0,77
7,99.72462083156798,0,66
8,91.39474820797966,0,57
9,77.83315488916018,0,43
10,64.47480127925948,0,29
11,58.60034129593445,0,23
12,55.47071299343465,0,19
13,50.60632371551998,0,14
14,50.11985634456667,0,14
15,48.76474136094644,0,13
16,52.773099207835045,0,17
17,51.884487084291386,0,16
18,51.0,0,15
19,46.647615158762406,0,10
20,39.824615503479755,0,1
61,31.400636936215164,0,1
62,39.6232255123179,0,9
63,48.83646178829912,0,18
64,54.74486277268398,0,24
65,63.63961030678928,0,33
66,66.91038783328041,0,36
67,67.89698078707183,0,37
68,74.81310045707235,0,44
69,82.73451516749222,0,52
70,87.5728268357257,0,57
71,93.53608929178085,0,63
72,97.25224933131366,0,67
73,103.1746092796091,0,73
74,109.07336980216573,0,79
75,114.0175425099138,0,84
76,118.00423721205946,0,88
77,120.00416659433121,0,90
78,123.01625908797584,0,93
79,121.01652779682617,0,91
80,113.07077429645558,0,83
81,104.12012293500234,0,74
82,97.12878049270464,0,67
83,89.20201791439474,0,59
84,83.21658488546619,0,53
85,74.33034373659252,0,44
86,66.37017402418047,0,36
87,62.39390995922599,0,32
88,59.413803110051795,0,29
89,53.46026561849464,0,23
90,48.373546489791295,0,18
91,43.41658669218482,0,13
92,40.607881008493905,0,10
93,41.43669871020132,0,11
94,42.42640687119285,0,12
95,41.43669871020132,0,11
96,40.44749683231337,0,10
97,36.49657518178932,0,6
131,32.01562118716424,0,2
132,38.118237105091836,0,8
133,48.093658625644196,0,18
134,54.45181356024793,0,24
135,64.6297145282261,0,34
136,72.83543093852057,0,42
137,85.0,0,54
138,92.91393867445294,0,62
139,104.93807697875924,0,74
140,115.84903970253703,0,85
141,121.92620719107111,0,91
142,131.64345787011217,0,101
143,140.51334456200237,0,110
144,147.33974345029924,0,117
145,148.48568954616468,0,118
146,151.40013210033868,0,121
147,153.32644912082193,0,123
148,144.22205101855957,0,114
149,133.30416347586447,0,103
150,119.33985084622823,0,89
151,103.39245620450265,0,73
152,90.35485598461214,0,60
153,79.51100552753688,0,49
154,69.46221994724903,0,39
155,61.5223536610881,0,31
156,53.600373133029585,0,23
157,49.64876634922564,0,19
158,51.478150704935004,0,21
159,46.52956049652737,0,16
160,43.56604182158393,0,13
161,43.41658669218482,0,13
162,45.5411901469428,0,15
163,43.56604182158393,0,13
164,37.656340767525464,0,7
189,33.24154027718932,0,1
190,46.57252408878007,0,15
191,63.150613615387776,0,32
192,78.77182237323191,0,48
193,92.65527507918802,0,62
194,103.4842983258813,0,73
195,110.3675676999362,0,80
196,119.41942890501528,0,89
197,123.3288287465668,0,93
198,127.251719045363,0,97
199,130.18832512940628,0,100
200,134.23859355639868,0,104
201,137.13132391981054,0,107
202,139.17614738165446,0,109
203,140.089257261219,0,110
204,139.0898989862312,0,109
205,131.0953851209111,0,101
206,122.10241602851272,0,92
207,112.11155159036913,0,82
208,102.12247548899312,0,72
209,92.13576938409967,0,62
210,83.15046602394962,0,53
211,74.24284477308234,0,44
212,66.27216610312357,0,36
213,58.215118311311535,0,28
214,51.24451190127583,0,21
215,45.17742799230607,0,15
216,38.2099463490856,0,8
217,35.22782990761707,0,5
218,34.23448553724738,0,4
219,32.2490309931942,0,2
220,31.25699921617557,0,1
221,32.2490309931942,0,2
222,31.25699921617557,0,1
223,31.25699921617557,0,1
224,32.38826948140329,0,2
225,31.25699921617557,0,1
226,31.25699921617557,0,1
227,31.25699921617557,0,1
228,31.25699921617557,0,1
229,31.25699921617557,0,1
230,31.25699921617557,0,1
265,35.6931365951495,0,5
266,47.67598976424087,0,17
267,63.50590523722971,0,33
268,79.51100552753688,0,49
269,96.18731725128839,0,66
270,110.16351483136329,0,80
271,121.01652779682617,0,91
272,123.01625908797584,0,93
273,134.0,0,104
274,139.01438774457844,0,109
275,147.08500943332058,0,117
276,149.164338901763,0,119
277,153.26447729333762,0,123
278,150.4027925272666,0,120
279,151.40013210033868,0,121
280,151.47607071745688,0,121
281,153.55129436120035,0,123
282,154.5477272560163,0,124
283,150.56227947264878,0,120
284,152.47294842036735,0,122
285,143.42245291445826,0,113
286,129.46814279968643,0,99
287,111.64676439557037,0,81
288,98.85848471426213,0,68
289,83.72574275573791,0,53
290,71.19691004531025,0,40
291,61.0,0,30
292,54.91812087098393,0,24
293,46.32493928760188,0,15
294,39.293765408777,0,8
295,34.20526275297414,0,3
296,33.52610922848042,0,2
297,37.36308338453881,0,6
298,33.24154027718932,0,2
353,60.63827174318213,0,29
354,77.46612162745726,0,46
355,94.64142856064674,0,61
356,111.57060544785082,0,78
357,123.97580409095961,0,91
358,134.39121995130486,0,101
359,140.24621207005913,0,107
360,146.11296999240005,0,113
361,151.21177202850313,0,118
362,155.12897859523216,0,122
363,159.05030650709227,0,126
364,160.822883943797,0,128
365,161.27616066858735,0,129
366,157.50872991678906,0,125
367,171.74690681348528,0,141
368,161.1241757155021,0,130
369,151.42654985173505,0,119
370,156.84705926475002,0,125
371,148.6371420607918,0,117
372,143.54441821262157,0,112
373,134.21251804507656,0,103
374,124.90396310766124,0,94
375,117.72000679578642,0,87
376,110.65260954898443,0,80
377,104.47966309287182,0,74
378,98.41239759298622,0,68
379,97.32933781753577,0,67
380,99.32270636667126,0,69
381,103.31021246711285,0,73
382,102.39628899525607,0,72
383,89.82204629154248,0,58
481,169.54350474140847,24,127
482,157.19096666157378,7,120
483,152.7776161615307,5,116
484,150.57224179774968,4,114
485,151.24152868838638,3,115
486,151.24152868838638,3,115
487,154.27572718998928,0,119
488,155.24174696260025,0,120
489,157.8923684032892,0,123
490,159.5900999435742,0,125
491,160.3277892319357,0,126
492,162.04937519163718,0,128
493,164.0,0,130
494,166.715326230074,0,133
495,168.46661390317072,0,135
496,170.42593699317015,0,137
497,171.40595088852663,0,138
498,172.00290695217916,0,139
499,166.1114083980989,0,133
500,154.35349040433132,0,121
501,141.66156853571826,0,108
502,128.7866452703851,0,95
503,115.52056094046635,0,81
504,105.65036677645753,0,71
505,93.637599285757,0,58
506,85.23496934944014,0,49
507,77.87810988975015,0,41
508,72.44998274671983,0,35
509,71.11961754677819,0,33
510,72.89718787443039,0,35
511,73.348483283569,0,36
512,66.24198064671678,0,28
513,57.688820407423826,0,18
514,50.32891812864648,0,8
542,43.18564576337837,0,2
543,47.4236228055175,0,13
544,46.61544808322666,0,13
630,170.95028517086482,0,140
631,169.49926253526885,0,137
632,168.68906307167634,0,136
633,168.8697723099075,0,136
634,168.8697723099075,0,136
635,168.68906307167634,0,136
636,169.85287751463028,0,137
637,170.6575518399347,0,138
638,170.6575518399347,0,138
639,169.6732153287607,0,137
640,169.6732153287607,0,137
641,164.75436261295178,0,132
642,154.9322432549145,0,122
643,143.17821063276352,0,110
644,131.24404748406687,0,98
645,122.24974437601087,0,89
646,112.53888216967503,0,79
647,101.65136496870073,0,68
648,92.34717104492157,0,58
649,83.48652585896721,0,49
650,74.46475676452586,0,39
651,68.94200461257273,0,33
652,60.8276253029822,0,24
653,56.43580423808985,0,19
654,57.30619512757761,0,20
655,55.94640292279746,0,19
656,53.33854141237835,0,16
657,46.87216658103186,0,9
658,41.23105625617661,0,2
867,162.36378906640482,0,131
868,158.67577004697347,0,127
869,160.9534094078159,0,129
870,159.9656213065795,0,128
871,160.80111939908875,0,129
872,161.11176245079065,0,129
873,162.43152403397562,0,130
874,162.43152403397562,0,130
875,163.41664541900252,0,131
876,163.59095329510126,0,131
877,163.59095329510126,0,131
878,163.59095329510126,0,131
879,163.77118183612157,0,131
880,162.78820596099706,0,130
881,163.95731151735808,0,131
882,161.8054387219416,0,129
883,157.68956845650888,0,125
884,148.07092894960846,0,115
885,139.26952286842948,0,106
886,128.5496013218244,0,95
887,118.84864324004712,0,85
888,107.70329614269008,0,74
889,99.72462083156798,0,66
890,93.00537618869137,0,59
891,86.64871608973787,0,52
892,77.83315488916018,0,43
893,71.30918594402827,0,36
894,64.40496875241847,0,28
